Region;Brott;År;Period;Antal;/100 000 inv
Vantör stadsdel (upphörde 2007-01-01);Våldsbrott ;2015;Nov;0;0
Vantör stadsdel (upphörde 2007-01-01);Våldsbrott ;2015;Dec;0;0
Storfors kommun;Våldsbrott ;2015;Jan;3;74
Storfors kommun;Våldsbrott ;2015;Feb;2;49
Storfors kommun;Våldsbrott ;2015;Mar;2;49
Storfors kommun;Våldsbrott ;2015;Apr;6;147
Storfors kommun;Våldsbrott ;2015;Maj;2;49
Storfors kommun;Våldsbrott ;2015;Jun;1;25
Storfors kommun;Våldsbrott ;2015;Jul;0;0
Storfors kommun;Våldsbrott ;2015;Aug;1;25
Storfors kommun;Våldsbrott ;2015;Sep;3;74
Storfors kommun;Våldsbrott ;2015;Okt;3;74
Storfors kommun;Våldsbrott ;2015;Nov;2;49
Storfors kommun;Våldsbrott ;2015;Dec;3;74
Storuman kommun;Våldsbrott ;2015;Jan;4;67
Storuman kommun;Våldsbrott ;2015;Feb;2;34
Storuman kommun;Våldsbrott ;2015;Mar;0;0
Storuman kommun;Våldsbrott ;2015;Apr;4;67
Storuman kommun;Våldsbrott ;2015;Maj;2;34
Storuman kommun;Våldsbrott ;2015;Jun;4;67
Storuman kommun;Våldsbrott ;2015;Jul;2;34
Storuman kommun;Våldsbrott ;2015;Aug;1;17
Storuman kommun;Våldsbrott ;2015;Sep;3;50
Storuman kommun;Våldsbrott ;2015;Okt;5;84
Storuman kommun;Våldsbrott ;2015;Nov;4;67
Storuman kommun;Våldsbrott ;2015;Dec;2;34
Strängnäs kommun;Våldsbrott ;2015;Jan;24;71
Strängnäs kommun;Våldsbrott ;2015;Feb;26;76
Strängnäs kommun;Våldsbrott ;2015;Mar;22;65
Strängnäs kommun;Våldsbrott ;2015;Apr;25;74
Strängnäs kommun;Våldsbrott ;2015;Maj;32;94
Strängnäs kommun;Våldsbrott ;2015;Jun;18;53
Strängnäs kommun;Våldsbrott ;2015;Jul;27;79
Strängnäs kommun;Våldsbrott ;2015;Aug;31;91
Strängnäs kommun;Våldsbrott ;2015;Sep;23;68
Strängnäs kommun;Våldsbrott ;2015;Okt;34;100
Strängnäs kommun;Våldsbrott ;2015;Nov;31;91
Strängnäs kommun;Våldsbrott ;2015;Dec;31;91
Strömstad kommun;Våldsbrott ;2015;Jan;8;63
Strömstad kommun;Våldsbrott ;2015;Feb;1;8
Strömstad kommun;Våldsbrott ;2015;Mar;12;94
Strömstad kommun;Våldsbrott ;2015;Apr;12;94
Strömstad kommun;Våldsbrott ;2015;Maj;10;78
Strömstad kommun;Våldsbrott ;2015;Jun;11;86
Strömstad kommun;Våldsbrott ;2015;Jul;17;133
Strömstad kommun;Våldsbrott ;2015;Aug;14;110
Strömstad kommun;Våldsbrott ;2015;Sep;9;70
Strömstad kommun;Våldsbrott ;2015;Okt;6;47
Strömstad kommun;Våldsbrott ;2015;Nov;12;94
Strömstad kommun;Våldsbrott ;2015;Dec;13;102
Strömsund kommun;Våldsbrott ;2015;Jan;6;51
Strömsund kommun;Våldsbrott ;2015;Feb;2;17
Strömsund kommun;Våldsbrott ;2015;Mar;7;59
Strömsund kommun;Våldsbrott ;2015;Apr;2;17
Strömsund kommun;Våldsbrott ;2015;Maj;0;0
Strömsund kommun;Våldsbrott ;2015;Jun;9;76
Strömsund kommun;Våldsbrott ;2015;Jul;12;102
Strömsund kommun;Våldsbrott ;2015;Aug;6;51
Strömsund kommun;Våldsbrott ;2015;Sep;11;93
Strömsund kommun;Våldsbrott ;2015;Okt;11;93
Strömsund kommun;Våldsbrott ;2015;Nov;5;42
Strömsund kommun;Våldsbrott ;2015;Dec;12;102
Sundbyberg kommun;Våldsbrott ;2015;Jan;54;120
Sundbyberg kommun;Våldsbrott ;2015;Feb;36;80
Sundbyberg kommun;Våldsbrott ;2015;Mar;47;104
Sundbyberg kommun;Våldsbrott ;2015;Apr;44;98
Sundbyberg kommun;Våldsbrott ;2015;Maj;65;144
Sundbyberg kommun;Våldsbrott ;2015;Jun;41;91
Sundbyberg kommun;Våldsbrott ;2015;Jul;48;106
Sundbyberg kommun;Våldsbrott ;2015;Aug;60;133
Sundbyberg kommun;Våldsbrott ;2015;Sep;50;111
Sundbyberg kommun;Våldsbrott ;2015;Okt;59;131
Sundbyberg kommun;Våldsbrott ;2015;Nov;64;142
Sundbyberg kommun;Våldsbrott ;2015;Dec;47;104
Sundsvall kommun;Våldsbrott ;2015;Jan;91;93
Sundsvall kommun;Våldsbrott ;2015;Feb;77;79
Sundsvall kommun;Våldsbrott ;2015;Mar;101;104
Sundsvall kommun;Våldsbrott ;2015;Apr;112;115
Sundsvall kommun;Våldsbrott ;2015;Maj;89;91
Sundsvall kommun;Våldsbrott ;2015;Jun;109;112
Sundsvall kommun;Våldsbrott ;2015;Jul;95;97
Sundsvall kommun;Våldsbrott ;2015;Aug;87;89
Sundsvall kommun;Våldsbrott ;2015;Sep;82;84
Sundsvall kommun;Våldsbrott ;2015;Okt;83;85
Sundsvall kommun;Våldsbrott ;2015;Nov;85;87
Sundsvall kommun;Våldsbrott ;2015;Dec;92;94
Sunne kommun;Våldsbrott ;2015;Jan;2;15
Sunne kommun;Våldsbrott ;2015;Feb;1;8
Sunne kommun;Våldsbrott ;2015;Mar;9;68
Sunne kommun;Våldsbrott ;2015;Apr;11;84
Sunne kommun;Våldsbrott ;2015;Maj;4;30
Sunne kommun;Våldsbrott ;2015;Jun;5;38
Sunne kommun;Våldsbrott ;2015;Jul;11;84
Sunne kommun;Våldsbrott ;2015;Aug;2;15
Sunne kommun;Våldsbrott ;2015;Sep;1;8
Sunne kommun;Våldsbrott ;2015;Okt;6;46
Sunne kommun;Våldsbrott ;2015;Nov;20;152
Sunne kommun;Våldsbrott ;2015;Dec;7;53
Surahammar kommun;Våldsbrott ;2015;Jan;6;60
Surahammar kommun;Våldsbrott ;2015;Feb;7;70
Surahammar kommun;Våldsbrott ;2015;Mar;6;60
Surahammar kommun;Våldsbrott ;2015;Apr;11;111
Surahammar kommun;Våldsbrott ;2015;Maj;4;40
Surahammar kommun;Våldsbrott ;2015;Jun;5;50
Surahammar kommun;Våldsbrott ;2015;Jul;5;50
Surahammar kommun;Våldsbrott ;2015;Aug;8;80
Surahammar kommun;Våldsbrott ;2015;Sep;5;50
Surahammar kommun;Våldsbrott ;2015;Okt;12;121
Surahammar kommun;Våldsbrott ;2015;Nov;16;161
Surahammar kommun;Våldsbrott ;2015;Dec;12;121
Svalöv kommun;Våldsbrott ;2015;Jan;12;89
Svalöv kommun;Våldsbrott ;2015;Feb;9;66
Svalöv kommun;Våldsbrott ;2015;Mar;14;103
Svalöv kommun;Våldsbrott ;2015;Apr;12;89
Svalöv kommun;Våldsbrott ;2015;Maj;7;52
Svalöv kommun;Våldsbrott ;2015;Jun;22;162
Svalöv kommun;Våldsbrott ;2015;Jul;10;74
Svalöv kommun;Våldsbrott ;2015;Aug;11;81
Svalöv kommun;Våldsbrott ;2015;Sep;5;37
Svalöv kommun;Våldsbrott ;2015;Okt;17;125
Svalöv kommun;Våldsbrott ;2015;Nov;17;125
Svalöv kommun;Våldsbrott ;2015;Dec;12;89
Svedala kommun;Våldsbrott ;2015;Jan;4;20
Svedala kommun;Våldsbrott ;2015;Feb;3;15
Svedala kommun;Våldsbrott ;2015;Mar;14;69
Svedala kommun;Våldsbrott ;2015;Apr;8;39
Svedala kommun;Våldsbrott ;2015;Maj;9;44
Svedala kommun;Våldsbrott ;2015;Jun;8;39
Svedala kommun;Våldsbrott ;2015;Jul;15;74
Svedala kommun;Våldsbrott ;2015;Aug;9;44
Svedala kommun;Våldsbrott ;2015;Sep;4;20
Svedala kommun;Våldsbrott ;2015;Okt;11;54
Svedala kommun;Våldsbrott ;2015;Nov;4;20
Svedala kommun;Våldsbrott ;2015;Dec;12;59
Svenljunga kommun;Våldsbrott ;2015;Jan;8;77
Svenljunga kommun;Våldsbrott ;2015;Feb;4;38
Svenljunga kommun;Våldsbrott ;2015;Mar;8;77
Svenljunga kommun;Våldsbrott ;2015;Apr;2;19
Svenljunga kommun;Våldsbrott ;2015;Maj;6;57
Svenljunga kommun;Våldsbrott ;2015;Jun;4;38
Svenljunga kommun;Våldsbrott ;2015;Jul;1;10
Svenljunga kommun;Våldsbrott ;2015;Aug;2;19
Svenljunga kommun;Våldsbrott ;2015;Sep;1;10
Svenljunga kommun;Våldsbrott ;2015;Okt;9;86
Svenljunga kommun;Våldsbrott ;2015;Nov;2;19
Svenljunga kommun;Våldsbrott ;2015;Dec;10;96
Säffle kommun;Våldsbrott ;2015;Jan;8;52
Säffle kommun;Våldsbrott ;2015;Feb;15;98
Säffle kommun;Våldsbrott ;2015;Mar;16;104
Säffle kommun;Våldsbrott ;2015;Apr;11;72
Säffle kommun;Våldsbrott ;2015;Maj;13;85
Säffle kommun;Våldsbrott ;2015;Jun;6;39
Säffle kommun;Våldsbrott ;2015;Jul;8;52
Säffle kommun;Våldsbrott ;2015;Aug;14;91
Säffle kommun;Våldsbrott ;2015;Sep;19;124
Säffle kommun;Våldsbrott ;2015;Okt;5;33
Säffle kommun;Våldsbrott ;2015;Nov;10;65
Säffle kommun;Våldsbrott ;2015;Dec;14;91
Säter kommun;Våldsbrott ;2015;Jan;6;55
Säter kommun;Våldsbrott ;2015;Feb;0;0
Säter kommun;Våldsbrott ;2015;Mar;4;37
Säter kommun;Våldsbrott ;2015;Apr;4;37
Säter kommun;Våldsbrott ;2015;Maj;6;55
Säter kommun;Våldsbrott ;2015;Jun;11;100
Säter kommun;Våldsbrott ;2015;Jul;8;73
Säter kommun;Våldsbrott ;2015;Aug;5;46
Säter kommun;Våldsbrott ;2015;Sep;9;82
Säter kommun;Våldsbrott ;2015;Okt;14;128
Säter kommun;Våldsbrott ;2015;Nov;9;82
Säter kommun;Våldsbrott ;2015;Dec;9;82
Sävsjö kommun;Våldsbrott ;2015;Jan;7;63
Sävsjö kommun;Våldsbrott ;2015;Feb;3;27
Sävsjö kommun;Våldsbrott ;2015;Mar;1;9
Sävsjö kommun;Våldsbrott ;2015;Apr;4;36
Sävsjö kommun;Våldsbrott ;2015;Maj;7;63
Sävsjö kommun;Våldsbrott ;2015;Jun;9;81
Sävsjö kommun;Våldsbrott ;2015;Jul;6;54
Sävsjö kommun;Våldsbrott ;2015;Aug;2;18
Sävsjö kommun;Våldsbrott ;2015;Sep;7;63
Sävsjö kommun;Våldsbrott ;2015;Okt;10;90
Sävsjö kommun;Våldsbrott ;2015;Nov;6;54
Sävsjö kommun;Våldsbrott ;2015;Dec;3;27
Söderhamn kommun;Våldsbrott ;2015;Jan;40;156
Söderhamn kommun;Våldsbrott ;2015;Feb;13;51
Söderhamn kommun;Våldsbrott ;2015;Mar;17;66
Söderhamn kommun;Våldsbrott ;2015;Apr;26;101
Söderhamn kommun;Våldsbrott ;2015;Maj;36;141
Söderhamn kommun;Våldsbrott ;2015;Jun;23;90
Söderhamn kommun;Våldsbrott ;2015;Jul;20;78
Söderhamn kommun;Våldsbrott ;2015;Aug;31;121
Söderhamn kommun;Våldsbrott ;2015;Sep;27;105
Söderhamn kommun;Våldsbrott ;2015;Okt;33;129
Söderhamn kommun;Våldsbrott ;2015;Nov;24;94
Söderhamn kommun;Våldsbrott ;2015;Dec;24;94
Söderköping kommun;Våldsbrott ;2015;Jan;3;21
Söderköping kommun;Våldsbrott ;2015;Feb;2;14
Söderköping kommun;Våldsbrott ;2015;Mar;4;28
Söderköping kommun;Våldsbrott ;2015;Apr;7;49
Söderköping kommun;Våldsbrott ;2015;Maj;6;42
Söderköping kommun;Våldsbrott ;2015;Jun;8;56
Söderköping kommun;Våldsbrott ;2015;Jul;4;28
Söderköping kommun;Våldsbrott ;2015;Aug;2;14
Söderköping kommun;Våldsbrott ;2015;Sep;11;77
Söderköping kommun;Våldsbrott ;2015;Okt;12;84
Söderköping kommun;Våldsbrott ;2015;Nov;11;77
Söderköping kommun;Våldsbrott ;2015;Dec;4;28
Södertälje kommun;Våldsbrott ;2015;Jan;126;136
Södertälje kommun;Våldsbrott ;2015;Feb;96;104
Södertälje kommun;Våldsbrott ;2015;Mar;108;116
Södertälje kommun;Våldsbrott ;2015;Apr;137;148
Södertälje kommun;Våldsbrott ;2015;Maj;129;139
Södertälje kommun;Våldsbrott ;2015;Jun;122;132
Södertälje kommun;Våldsbrott ;2015;Jul;121;131
Södertälje kommun;Våldsbrott ;2015;Aug;104;112
Södertälje kommun;Våldsbrott ;2015;Sep;108;116
Södertälje kommun;Våldsbrott ;2015;Okt;122;132
Södertälje kommun;Våldsbrott ;2015;Nov;107;115
Södertälje kommun;Våldsbrott ;2015;Dec;141;152
Sölvesborg kommun;Våldsbrott ;2015;Jan;11;64
Sölvesborg kommun;Våldsbrott ;2015;Feb;10;59
Sölvesborg kommun;Våldsbrott ;2015;Mar;12;70
Sölvesborg kommun;Våldsbrott ;2015;Apr;13;76
Sölvesborg kommun;Våldsbrott ;2015;Maj;6;35
Sölvesborg kommun;Våldsbrott ;2015;Jun;22;129
Sölvesborg kommun;Våldsbrott ;2015;Jul;13;76
Sölvesborg kommun;Våldsbrott ;2015;Aug;7;41
Sölvesborg kommun;Våldsbrott ;2015;Sep;8;47
Sölvesborg kommun;Våldsbrott ;2015;Okt;14;82
Sölvesborg kommun;Våldsbrott ;2015;Nov;9;53
Sölvesborg kommun;Våldsbrott ;2015;Dec;8;47
Tanum kommun;Våldsbrott ;2015;Jan;3;24
Tanum kommun;Våldsbrott ;2015;Feb;2;16
Tanum kommun;Våldsbrott ;2015;Mar;3;24
Tanum kommun;Våldsbrott ;2015;Apr;3;24
Tanum kommun;Våldsbrott ;2015;Maj;10;81
Tanum kommun;Våldsbrott ;2015;Jun;14;113
Tanum kommun;Våldsbrott ;2015;Jul;12;97
Tanum kommun;Våldsbrott ;2015;Aug;11;89
Tanum kommun;Våldsbrott ;2015;Sep;3;24
Tanum kommun;Våldsbrott ;2015;Okt;3;24
Tanum kommun;Våldsbrott ;2015;Nov;4;32
Tanum kommun;Våldsbrott ;2015;Dec;1;8
Tibro kommun;Våldsbrott ;2015;Jan;9;82
Tibro kommun;Våldsbrott ;2015;Feb;2;18
Tibro kommun;Våldsbrott ;2015;Mar;3;27
Tibro kommun;Våldsbrott ;2015;Apr;3;27
Tibro kommun;Våldsbrott ;2015;Maj;13;119
Tibro kommun;Våldsbrott ;2015;Jun;9;82
Tibro kommun;Våldsbrott ;2015;Jul;2;18
Tibro kommun;Våldsbrott ;2015;Aug;2;18
Tibro kommun;Våldsbrott ;2015;Sep;9;82
Tibro kommun;Våldsbrott ;2015;Okt;5;46
Tibro kommun;Våldsbrott ;2015;Nov;12;110
Tibro kommun;Våldsbrott ;2015;Dec;6;55
Tidaholm kommun;Våldsbrott ;2015;Jan;8;63
Tidaholm kommun;Våldsbrott ;2015;Feb;3;24
Tidaholm kommun;Våldsbrott ;2015;Mar;6;47
Tidaholm kommun;Våldsbrott ;2015;Apr;8;63
Tidaholm kommun;Våldsbrott ;2015;Maj;8;63
Tidaholm kommun;Våldsbrott ;2015;Jun;5;40
Tidaholm kommun;Våldsbrott ;2015;Jul;8;63
Tidaholm kommun;Våldsbrott ;2015;Aug;2;16
Tidaholm kommun;Våldsbrott ;2015;Sep;7;55
Tidaholm kommun;Våldsbrott ;2015;Okt;98;775
Tidaholm kommun;Våldsbrott ;2015;Nov;9;71
Tidaholm kommun;Våldsbrott ;2015;Dec;5;40
Tierp kommun;Våldsbrott ;2015;Jan;9;44
Tierp kommun;Våldsbrott ;2015;Feb;13;64
Tierp kommun;Våldsbrott ;2015;Mar;19;93
Tierp kommun;Våldsbrott ;2015;Apr;17;83
Tierp kommun;Våldsbrott ;2015;Maj;10;49
Tierp kommun;Våldsbrott ;2015;Jun;7;34
Tierp kommun;Våldsbrott ;2015;Jul;14;69
Tierp kommun;Våldsbrott ;2015;Aug;17;83
Tierp kommun;Våldsbrott ;2015;Sep;11;54
Tierp kommun;Våldsbrott ;2015;Okt;15;74
Tierp kommun;Våldsbrott ;2015;Nov;5;25
Tierp kommun;Våldsbrott ;2015;Dec;5;25
Timrå kommun;Våldsbrott ;2015;Jan;4;22
Timrå kommun;Våldsbrott ;2015;Feb;18;100
Timrå kommun;Våldsbrott ;2015;Mar;12;67
Timrå kommun;Våldsbrott ;2015;Apr;6;33
Timrå kommun;Våldsbrott ;2015;Maj;10;56
Timrå kommun;Våldsbrott ;2015;Jun;15;83
Timrå kommun;Våldsbrott ;2015;Jul;12;67
Timrå kommun;Våldsbrott ;2015;Aug;13;72
Timrå kommun;Våldsbrott ;2015;Sep;6;33
Timrå kommun;Våldsbrott ;2015;Okt;6;33
Timrå kommun;Våldsbrott ;2015;Nov;12;67
Timrå kommun;Våldsbrott ;2015;Dec;22;122
Tingsryd kommun;Våldsbrott ;2015;Jan;4;33
Tingsryd kommun;Våldsbrott ;2015;Feb;5;41
Tingsryd kommun;Våldsbrott ;2015;Mar;7;57
Tingsryd kommun;Våldsbrott ;2015;Apr;5;41
Tingsryd kommun;Våldsbrott ;2015;Maj;9;74
Tingsryd kommun;Våldsbrott ;2015;Jun;10;82
Tingsryd kommun;Våldsbrott ;2015;Jul;7;57
Tingsryd kommun;Våldsbrott ;2015;Aug;7;57
Tingsryd kommun;Våldsbrott ;2015;Sep;14;114
Tingsryd kommun;Våldsbrott ;2015;Okt;5;41
Tingsryd kommun;Våldsbrott ;2015;Nov;6;49
Tingsryd kommun;Våldsbrott ;2015;Dec;13;106
Tjörn kommun;Våldsbrott ;2015;Jan;5;33
Tjörn kommun;Våldsbrott ;2015;Feb;5;33
Tjörn kommun;Våldsbrott ;2015;Mar;6;39
Tjörn kommun;Våldsbrott ;2015;Apr;7;46
Tjörn kommun;Våldsbrott ;2015;Maj;4;26
Tjörn kommun;Våldsbrott ;2015;Jun;8;53
Tjörn kommun;Våldsbrott ;2015;Jul;6;39
Tjörn kommun;Våldsbrott ;2015;Aug;5;33
Tjörn kommun;Våldsbrott ;2015;Sep;5;33
Tjörn kommun;Våldsbrott ;2015;Okt;14;92
Tjörn kommun;Våldsbrott ;2015;Nov;7;46
Tjörn kommun;Våldsbrott ;2015;Dec;7;46
Tomelilla kommun;Våldsbrott ;2015;Jan;15;115
Tomelilla kommun;Våldsbrott ;2015;Feb;17;130
Tomelilla kommun;Våldsbrott ;2015;Mar;10;77
Tomelilla kommun;Våldsbrott ;2015;Apr;12;92
Tomelilla kommun;Våldsbrott ;2015;Maj;10;77
Tomelilla kommun;Våldsbrott ;2015;Jun;19;145
Tomelilla kommun;Våldsbrott ;2015;Jul;9;69
Tomelilla kommun;Våldsbrott ;2015;Aug;14;107
Tomelilla kommun;Våldsbrott ;2015;Sep;14;107
Tomelilla kommun;Våldsbrott ;2015;Okt;6;46
Tomelilla kommun;Våldsbrott ;2015;Nov;15;115
Tomelilla kommun;Våldsbrott ;2015;Dec;8;61
Torsby kommun;Våldsbrott ;2015;Jan;4;33
Torsby kommun;Våldsbrott ;2015;Feb;9;75
Torsby kommun;Våldsbrott ;2015;Mar;8;67
Torsby kommun;Våldsbrott ;2015;Apr;8;67
Torsby kommun;Våldsbrott ;2015;Maj;3;25
Torsby kommun;Våldsbrott ;2015;Jun;10;84
Torsby kommun;Våldsbrott ;2015;Jul;11;92
Torsby kommun;Våldsbrott ;2015;Aug;5;42
Torsby kommun;Våldsbrott ;2015;Sep;11;92
Torsby kommun;Våldsbrott ;2015;Okt;7;59
Torsby kommun;Våldsbrott ;2015;Nov;14;117
Torsby kommun;Våldsbrott ;2015;Dec;7;59
Torsås kommun;Våldsbrott ;2015;Jan;5;72
Torsås kommun;Våldsbrott ;2015;Feb;6;87
Torsås kommun;Våldsbrott ;2015;Mar;2;29
Torsås kommun;Våldsbrott ;2015;Apr;6;87
Torsås kommun;Våldsbrott ;2015;Maj;3;43
Torsås kommun;Våldsbrott ;2015;Jun;2;29
Torsås kommun;Våldsbrott ;2015;Jul;3;43
Torsås kommun;Våldsbrott ;2015;Aug;2;29
Torsås kommun;Våldsbrott ;2015;Sep;4;58
Torsås kommun;Våldsbrott ;2015;Okt;1;14
Torsås kommun;Våldsbrott ;2015;Nov;1;14
Torsås kommun;Våldsbrott ;2015;Dec;0;0
Tranemo kommun;Våldsbrott ;2015;Jan;6;52
Tranemo kommun;Våldsbrott ;2015;Feb;7;60
Tranemo kommun;Våldsbrott ;2015;Mar;2;17
Tranemo kommun;Våldsbrott ;2015;Apr;2;17
Tranemo kommun;Våldsbrott ;2015;Maj;4;34
Tranemo kommun;Våldsbrott ;2015;Jun;4;34
Tranemo kommun;Våldsbrott ;2015;Jul;8;69
Tranemo kommun;Våldsbrott ;2015;Aug;4;34
Tranemo kommun;Våldsbrott ;2015;Sep;6;52
Tranemo kommun;Våldsbrott ;2015;Okt;6;52
Tranemo kommun;Våldsbrott ;2015;Nov;3;26
Tranemo kommun;Våldsbrott ;2015;Dec;4;34
Tranås kommun;Våldsbrott ;2015;Jan;15;81
Tranås kommun;Våldsbrott ;2015;Feb;21;114
Tranås kommun;Våldsbrott ;2015;Mar;11;60
Tranås kommun;Våldsbrott ;2015;Apr;25;135
Tranås kommun;Våldsbrott ;2015;Maj;11;60
Tranås kommun;Våldsbrott ;2015;Jun;27;146
Tranås kommun;Våldsbrott ;2015;Jul;20;108
Tranås kommun;Våldsbrott ;2015;Aug;15;81
Tranås kommun;Våldsbrott ;2015;Sep;25;135
Tranås kommun;Våldsbrott ;2015;Okt;15;81
Tranås kommun;Våldsbrott ;2015;Nov;9;49
Tranås kommun;Våldsbrott ;2015;Dec;33;179
Trelleborg kommun;Våldsbrott ;2015;Jan;33;76
Trelleborg kommun;Våldsbrott ;2015;Feb;31;72
Trelleborg kommun;Våldsbrott ;2015;Mar;30;69
Trelleborg kommun;Våldsbrott ;2015;Apr;35;81
Trelleborg kommun;Våldsbrott ;2015;Maj;38;88
Trelleborg kommun;Våldsbrott ;2015;Jun;27;63
Trelleborg kommun;Våldsbrott ;2015;Jul;30;69
Trelleborg kommun;Våldsbrott ;2015;Aug;47;109
Trelleborg kommun;Våldsbrott ;2015;Sep;33;76
Trelleborg kommun;Våldsbrott ;2015;Okt;39;90
Trelleborg kommun;Våldsbrott ;2015;Nov;31;72
Trelleborg kommun;Våldsbrott ;2015;Dec;44;102
Trollhättan kommun;Våldsbrott ;2015;Jan;43;75
Trollhättan kommun;Våldsbrott ;2015;Feb;46;81
Trollhättan kommun;Våldsbrott ;2015;Mar;48;84
Trollhättan kommun;Våldsbrott ;2015;Apr;50;88
Trollhättan kommun;Våldsbrott ;2015;Maj;62;109
Trollhättan kommun;Våldsbrott ;2015;Jun;48;84
Trollhättan kommun;Våldsbrott ;2015;Jul;53;93
Trollhättan kommun;Våldsbrott ;2015;Aug;45;79
Trollhättan kommun;Våldsbrott ;2015;Sep;55;96
Trollhättan kommun;Våldsbrott ;2015;Okt;53;93
Trollhättan kommun;Våldsbrott ;2015;Nov;46;81
Trollhättan kommun;Våldsbrott ;2015;Dec;55;96
Trosa kommun;Våldsbrott ;2015;Jan;1;8
Trosa kommun;Våldsbrott ;2015;Feb;1;8
Trosa kommun;Våldsbrott ;2015;Mar;11;92
Trosa kommun;Våldsbrott ;2015;Apr;3;25
Trosa kommun;Våldsbrott ;2015;Maj;3;25
Trosa kommun;Våldsbrott ;2015;Jun;13;109
Trosa kommun;Våldsbrott ;2015;Jul;19;159
Trosa kommun;Våldsbrott ;2015;Aug;6;50
Trosa kommun;Våldsbrott ;2015;Sep;2;17
Trosa kommun;Våldsbrott ;2015;Okt;6;50
Trosa kommun;Våldsbrott ;2015;Nov;3;25
Trosa kommun;Våldsbrott ;2015;Dec;4;33
Tyresö kommun;Våldsbrott ;2015;Jan;28;61
Tyresö kommun;Våldsbrott ;2015;Feb;36;79
Tyresö kommun;Våldsbrott ;2015;Mar;46;100
Tyresö kommun;Våldsbrott ;2015;Apr;26;57
Tyresö kommun;Våldsbrott ;2015;Maj;33;72
Tyresö kommun;Våldsbrott ;2015;Jun;17;37
Tyresö kommun;Våldsbrott ;2015;Jul;26;57
Tyresö kommun;Våldsbrott ;2015;Aug;23;50
Tyresö kommun;Våldsbrott ;2015;Sep;35;76
Tyresö kommun;Våldsbrott ;2015;Okt;15;33
Tyresö kommun;Våldsbrott ;2015;Nov;39;85
Tyresö kommun;Våldsbrott ;2015;Dec;30;66
Täby kommun;Våldsbrott ;2015;Jan;34;50
Täby kommun;Våldsbrott ;2015;Feb;47;69
Täby kommun;Våldsbrott ;2015;Mar;45;66
Täby kommun;Våldsbrott ;2015;Apr;50;74
Täby kommun;Våldsbrott ;2015;Maj;45;66
Täby kommun;Våldsbrott ;2015;Jun;32;47
Täby kommun;Våldsbrott ;2015;Jul;24;35
Täby kommun;Våldsbrott ;2015;Aug;34;50
Täby kommun;Våldsbrott ;2015;Sep;25;37
Täby kommun;Våldsbrott ;2015;Okt;39;58
Täby kommun;Våldsbrott ;2015;Nov;42;62
Täby kommun;Våldsbrott ;2015;Dec;28;41
Töreboda kommun;Våldsbrott ;2015;Jan;7;76
Töreboda kommun;Våldsbrott ;2015;Feb;2;22
Töreboda kommun;Våldsbrott ;2015;Mar;11;120
Töreboda kommun;Våldsbrott ;2015;Apr;4;44
Töreboda kommun;Våldsbrott ;2015;Maj;4;44
Töreboda kommun;Våldsbrott ;2015;Jun;6;65
Töreboda kommun;Våldsbrott ;2015;Jul;12;131
Töreboda kommun;Våldsbrott ;2015;Aug;22;240
Töreboda kommun;Våldsbrott ;2015;Sep;15;163
Töreboda kommun;Våldsbrott ;2015;Okt;10;109
Töreboda kommun;Våldsbrott ;2015;Nov;8;87
Töreboda kommun;Våldsbrott ;2015;Dec;1;11
Uddevalla kommun;Våldsbrott ;2015;Jan;53;98
Uddevalla kommun;Våldsbrott ;2015;Feb;48;89
Uddevalla kommun;Våldsbrott ;2015;Mar;53;98
Uddevalla kommun;Våldsbrott ;2015;Apr;20;37
Uddevalla kommun;Våldsbrott ;2015;Maj;55;102
Uddevalla kommun;Våldsbrott ;2015;Jun;29;54
Uddevalla kommun;Våldsbrott ;2015;Jul;56;104
Uddevalla kommun;Våldsbrott ;2015;Aug;44;82
Uddevalla kommun;Våldsbrott ;2015;Sep;51;95
Uddevalla kommun;Våldsbrott ;2015;Okt;45;84
Uddevalla kommun;Våldsbrott ;2015;Nov;60;111
Uddevalla kommun;Våldsbrott ;2015;Dec;51;95
Ulricehamn kommun;Våldsbrott ;2015;Jan;9;39
Ulricehamn kommun;Våldsbrott ;2015;Feb;12;51
Ulricehamn kommun;Våldsbrott ;2015;Mar;7;30
Ulricehamn kommun;Våldsbrott ;2015;Apr;13;56
Ulricehamn kommun;Våldsbrott ;2015;Maj;15;64
Ulricehamn kommun;Våldsbrott ;2015;Jun;17;73
Ulricehamn kommun;Våldsbrott ;2015;Jul;7;30
Ulricehamn kommun;Våldsbrott ;2015;Aug;10;43
Ulricehamn kommun;Våldsbrott ;2015;Sep;7;30
Ulricehamn kommun;Våldsbrott ;2015;Okt;12;51
Ulricehamn kommun;Våldsbrott ;2015;Nov;14;60
Ulricehamn kommun;Våldsbrott ;2015;Dec;10;43
Umeå kommun;Våldsbrott ;2015;Jan;68;57
Umeå kommun;Våldsbrott ;2015;Feb;70;58
Umeå kommun;Våldsbrott ;2015;Mar;92;77
Umeå kommun;Våldsbrott ;2015;Apr;69;57
Umeå kommun;Våldsbrott ;2015;Maj;103;86
Umeå kommun;Våldsbrott ;2015;Jun;63;52
Umeå kommun;Våldsbrott ;2015;Jul;74;62
Umeå kommun;Våldsbrott ;2015;Aug;77;64
Umeå kommun;Våldsbrott ;2015;Sep;84;70
Umeå kommun;Våldsbrott ;2015;Okt;78;65
Umeå kommun;Våldsbrott ;2015;Nov;89;74
