Region;Brott;År;Period;Antal;/100 000 inv
Karlsborg kommun;Totalt antal brott;2015;Sep;41;605
Karlsborg kommun;Totalt antal brott;2015;Okt;41;605
Karlsborg kommun;Totalt antal brott;2015;Nov;54;797
Karlsborg kommun;Totalt antal brott;2015;Dec;81;1196
Karlshamn kommun;Totalt antal brott;2015;Jan;250;788
Karlshamn kommun;Totalt antal brott;2015;Feb;178;561
Karlshamn kommun;Totalt antal brott;2015;Mar;265;835
Karlshamn kommun;Totalt antal brott;2015;Apr;307;968
Karlshamn kommun;Totalt antal brott;2015;Maj;283;892
Karlshamn kommun;Totalt antal brott;2015;Jun;233;735
Karlshamn kommun;Totalt antal brott;2015;Jul;303;955
Karlshamn kommun;Totalt antal brott;2015;Aug;280;883
Karlshamn kommun;Totalt antal brott;2015;Sep;286;902
Karlshamn kommun;Totalt antal brott;2015;Okt;263;829
Karlshamn kommun;Totalt antal brott;2015;Nov;258;813
Karlshamn kommun;Totalt antal brott;2015;Dec;281;886
Karlskoga kommun;Totalt antal brott;2015;Jan;259;859
Karlskoga kommun;Totalt antal brott;2015;Feb;244;809
Karlskoga kommun;Totalt antal brott;2015;Mar;279;925
Karlskoga kommun;Totalt antal brott;2015;Apr;386;1279
Karlskoga kommun;Totalt antal brott;2015;Maj;296;981
Karlskoga kommun;Totalt antal brott;2015;Jun;286;948
Karlskoga kommun;Totalt antal brott;2015;Jul;254;842
Karlskoga kommun;Totalt antal brott;2015;Aug;268;888
Karlskoga kommun;Totalt antal brott;2015;Sep;273;905
Karlskoga kommun;Totalt antal brott;2015;Okt;359;1190
Karlskoga kommun;Totalt antal brott;2015;Nov;317;1051
Karlskoga kommun;Totalt antal brott;2015;Dec;307;1018
Karlskrona kommun;Totalt antal brott;2015;Jan;416;641
Karlskrona kommun;Totalt antal brott;2015;Feb;483;745
Karlskrona kommun;Totalt antal brott;2015;Mar;425;655
Karlskrona kommun;Totalt antal brott;2015;Apr;438;675
Karlskrona kommun;Totalt antal brott;2015;Maj;503;775
Karlskrona kommun;Totalt antal brott;2015;Jun;604;931
Karlskrona kommun;Totalt antal brott;2015;Jul;498;768
Karlskrona kommun;Totalt antal brott;2015;Aug;600;925
Karlskrona kommun;Totalt antal brott;2015;Sep;509;785
Karlskrona kommun;Totalt antal brott;2015;Okt;468;722
Karlskrona kommun;Totalt antal brott;2015;Nov;454;700
Karlskrona kommun;Totalt antal brott;2015;Dec;437;674
Karlstad kommun;Totalt antal brott;2015;Jan;802;903
Karlstad kommun;Totalt antal brott;2015;Feb;704;793
Karlstad kommun;Totalt antal brott;2015;Mar;792;892
Karlstad kommun;Totalt antal brott;2015;Apr;815;918
Karlstad kommun;Totalt antal brott;2015;Maj;853;961
Karlstad kommun;Totalt antal brott;2015;Jun;779;877
Karlstad kommun;Totalt antal brott;2015;Jul;937;1055
Karlstad kommun;Totalt antal brott;2015;Aug;920;1036
Karlstad kommun;Totalt antal brott;2015;Sep;839;945
Karlstad kommun;Totalt antal brott;2015;Okt;810;912
Karlstad kommun;Totalt antal brott;2015;Nov;745;839
Karlstad kommun;Totalt antal brott;2015;Dec;717;807
Katrineholm kommun;Totalt antal brott;2015;Jan;316;947
Katrineholm kommun;Totalt antal brott;2015;Feb;270;809
Katrineholm kommun;Totalt antal brott;2015;Mar;423;1268
Katrineholm kommun;Totalt antal brott;2015;Apr;419;1256
Katrineholm kommun;Totalt antal brott;2015;Maj;449;1346
Katrineholm kommun;Totalt antal brott;2015;Jun;431;1292
Katrineholm kommun;Totalt antal brott;2015;Jul;389;1166
Katrineholm kommun;Totalt antal brott;2015;Aug;431;1292
Katrineholm kommun;Totalt antal brott;2015;Sep;399;1196
Katrineholm kommun;Totalt antal brott;2015;Okt;413;1238
Katrineholm kommun;Totalt antal brott;2015;Nov;361;1082
Katrineholm kommun;Totalt antal brott;2015;Dec;395;1184
Kil kommun;Totalt antal brott;2015;Jan;95;802
Kil kommun;Totalt antal brott;2015;Feb;56;473
Kil kommun;Totalt antal brott;2015;Mar;72;608
Kil kommun;Totalt antal brott;2015;Apr;78;659
Kil kommun;Totalt antal brott;2015;Maj;81;684
Kil kommun;Totalt antal brott;2015;Jun;54;456
Kil kommun;Totalt antal brott;2015;Jul;79;667
Kil kommun;Totalt antal brott;2015;Aug;53;448
Kil kommun;Totalt antal brott;2015;Sep;70;591
Kil kommun;Totalt antal brott;2015;Okt;111;937
Kil kommun;Totalt antal brott;2015;Nov;96;811
Kil kommun;Totalt antal brott;2015;Dec;76;642
Kinda kommun;Totalt antal brott;2015;Jan;30;306
Kinda kommun;Totalt antal brott;2015;Feb;17;174
Kinda kommun;Totalt antal brott;2015;Mar;40;408
Kinda kommun;Totalt antal brott;2015;Apr;49;500
Kinda kommun;Totalt antal brott;2015;Maj;49;500
Kinda kommun;Totalt antal brott;2015;Jun;40;408
Kinda kommun;Totalt antal brott;2015;Jul;110;1123
Kinda kommun;Totalt antal brott;2015;Aug;29;296
Kinda kommun;Totalt antal brott;2015;Sep;48;490
Kinda kommun;Totalt antal brott;2015;Okt;48;490
Kinda kommun;Totalt antal brott;2015;Nov;65;664
Kinda kommun;Totalt antal brott;2015;Dec;28;286
Kiruna kommun;Totalt antal brott;2015;Jan;123;530
Kiruna kommun;Totalt antal brott;2015;Feb;121;521
Kiruna kommun;Totalt antal brott;2015;Mar;132;569
Kiruna kommun;Totalt antal brott;2015;Apr;104;448
Kiruna kommun;Totalt antal brott;2015;Maj;154;664
Kiruna kommun;Totalt antal brott;2015;Jun;175;754
Kiruna kommun;Totalt antal brott;2015;Jul;110;474
Kiruna kommun;Totalt antal brott;2015;Aug;151;651
Kiruna kommun;Totalt antal brott;2015;Sep;131;564
Kiruna kommun;Totalt antal brott;2015;Okt;135;582
Kiruna kommun;Totalt antal brott;2015;Nov;133;573
Kiruna kommun;Totalt antal brott;2015;Dec;138;595
Klippan kommun;Totalt antal brott;2015;Jan;202;1201
Klippan kommun;Totalt antal brott;2015;Feb;154;915
Klippan kommun;Totalt antal brott;2015;Mar;192;1141
Klippan kommun;Totalt antal brott;2015;Apr;160;951
Klippan kommun;Totalt antal brott;2015;Maj;178;1058
Klippan kommun;Totalt antal brott;2015;Jun;170;1010
Klippan kommun;Totalt antal brott;2015;Jul;181;1076
Klippan kommun;Totalt antal brott;2015;Aug;209;1242
Klippan kommun;Totalt antal brott;2015;Sep;162;963
Klippan kommun;Totalt antal brott;2015;Okt;197;1171
Klippan kommun;Totalt antal brott;2015;Nov;179;1064
Klippan kommun;Totalt antal brott;2015;Dec;195;1159
Knivsta kommun;Totalt antal brott;2015;Jan;86;522
Knivsta kommun;Totalt antal brott;2015;Feb;73;443
Knivsta kommun;Totalt antal brott;2015;Mar;99;600
Knivsta kommun;Totalt antal brott;2015;Apr;82;497
Knivsta kommun;Totalt antal brott;2015;Maj;62;376
Knivsta kommun;Totalt antal brott;2015;Jun;66;400
Knivsta kommun;Totalt antal brott;2015;Jul;81;491
Knivsta kommun;Totalt antal brott;2015;Aug;117;710
Knivsta kommun;Totalt antal brott;2015;Sep;85;516
Knivsta kommun;Totalt antal brott;2015;Okt;87;528
Knivsta kommun;Totalt antal brott;2015;Nov;100;607
Knivsta kommun;Totalt antal brott;2015;Dec;98;594
Kramfors kommun;Totalt antal brott;2015;Jan;166;902
Kramfors kommun;Totalt antal brott;2015;Feb;138;750
Kramfors kommun;Totalt antal brott;2015;Mar;201;1093
Kramfors kommun;Totalt antal brott;2015;Apr;236;1283
Kramfors kommun;Totalt antal brott;2015;Maj;161;875
Kramfors kommun;Totalt antal brott;2015;Jun;187;1016
Kramfors kommun;Totalt antal brott;2015;Jul;179;973
Kramfors kommun;Totalt antal brott;2015;Aug;227;1234
Kramfors kommun;Totalt antal brott;2015;Sep;158;859
Kramfors kommun;Totalt antal brott;2015;Okt;197;1071
Kramfors kommun;Totalt antal brott;2015;Nov;156;848
Kramfors kommun;Totalt antal brott;2015;Dec;164;891
Kristianstad kommun;Totalt antal brott;2015;Jan;764;930
Kristianstad kommun;Totalt antal brott;2015;Feb;693;843
Kristianstad kommun;Totalt antal brott;2015;Mar;822;1000
Kristianstad kommun;Totalt antal brott;2015;Apr;830;1010
Kristianstad kommun;Totalt antal brott;2015;Maj;1054;1283
Kristianstad kommun;Totalt antal brott;2015;Jun;798;971
Kristianstad kommun;Totalt antal brott;2015;Jul;922;1122
Kristianstad kommun;Totalt antal brott;2015;Aug;1019;1240
Kristianstad kommun;Totalt antal brott;2015;Sep;937;1140
Kristianstad kommun;Totalt antal brott;2015;Okt;890;1083
Kristianstad kommun;Totalt antal brott;2015;Nov;818;996
Kristianstad kommun;Totalt antal brott;2015;Dec;770;937
Kristinehamn kommun;Totalt antal brott;2015;Jan;157;649
Kristinehamn kommun;Totalt antal brott;2015;Feb;170;703
Kristinehamn kommun;Totalt antal brott;2015;Mar;218;901
Kristinehamn kommun;Totalt antal brott;2015;Apr;201;831
Kristinehamn kommun;Totalt antal brott;2015;Maj;246;1017
Kristinehamn kommun;Totalt antal brott;2015;Jun;256;1058
Kristinehamn kommun;Totalt antal brott;2015;Jul;217;897
Kristinehamn kommun;Totalt antal brott;2015;Aug;241;996
Kristinehamn kommun;Totalt antal brott;2015;Sep;229;947
Kristinehamn kommun;Totalt antal brott;2015;Okt;211;872
Kristinehamn kommun;Totalt antal brott;2015;Nov;184;761
Kristinehamn kommun;Totalt antal brott;2015;Dec;215;889
Krokom kommun;Totalt antal brott;2015;Jan;55;374
Krokom kommun;Totalt antal brott;2015;Feb;76;516
Krokom kommun;Totalt antal brott;2015;Mar;64;435
Krokom kommun;Totalt antal brott;2015;Apr;55;374
Krokom kommun;Totalt antal brott;2015;Maj;86;584
Krokom kommun;Totalt antal brott;2015;Jun;84;571
Krokom kommun;Totalt antal brott;2015;Jul;47;319
Krokom kommun;Totalt antal brott;2015;Aug;59;401
Krokom kommun;Totalt antal brott;2015;Sep;62;421
Krokom kommun;Totalt antal brott;2015;Okt;59;401
Krokom kommun;Totalt antal brott;2015;Nov;44;299
Krokom kommun;Totalt antal brott;2015;Dec;48;326
Kumla kommun;Totalt antal brott;2015;Jan;171;811
Kumla kommun;Totalt antal brott;2015;Feb;183;868
Kumla kommun;Totalt antal brott;2015;Mar;174;825
Kumla kommun;Totalt antal brott;2015;Apr;184;873
Kumla kommun;Totalt antal brott;2015;Maj;181;858
Kumla kommun;Totalt antal brott;2015;Jun;178;844
Kumla kommun;Totalt antal brott;2015;Jul;222;1053
Kumla kommun;Totalt antal brott;2015;Aug;193;915
Kumla kommun;Totalt antal brott;2015;Sep;177;839
Kumla kommun;Totalt antal brott;2015;Okt;209;991
Kumla kommun;Totalt antal brott;2015;Nov;189;896
Kumla kommun;Totalt antal brott;2015;Dec;207;982
Kungsbacka kommun;Totalt antal brott;2015;Jan;524;666
Kungsbacka kommun;Totalt antal brott;2015;Feb;476;605
Kungsbacka kommun;Totalt antal brott;2015;Mar;510;648
Kungsbacka kommun;Totalt antal brott;2015;Apr;456;580
Kungsbacka kommun;Totalt antal brott;2015;Maj;453;576
Kungsbacka kommun;Totalt antal brott;2015;Jun;484;615
Kungsbacka kommun;Totalt antal brott;2015;Jul;440;559
Kungsbacka kommun;Totalt antal brott;2015;Aug;472;600
Kungsbacka kommun;Totalt antal brott;2015;Sep;483;614
Kungsbacka kommun;Totalt antal brott;2015;Okt;530;674
Kungsbacka kommun;Totalt antal brott;2015;Nov;585;744
Kungsbacka kommun;Totalt antal brott;2015;Dec;490;623
Kungsör kommun;Totalt antal brott;2015;Jan;61;734
Kungsör kommun;Totalt antal brott;2015;Feb;43;518
Kungsör kommun;Totalt antal brott;2015;Mar;59;710
Kungsör kommun;Totalt antal brott;2015;Apr;61;734
Kungsör kommun;Totalt antal brott;2015;Maj;46;554
Kungsör kommun;Totalt antal brott;2015;Jun;58;698
Kungsör kommun;Totalt antal brott;2015;Jul;48;578
Kungsör kommun;Totalt antal brott;2015;Aug;64;771
Kungsör kommun;Totalt antal brott;2015;Sep;39;470
Kungsör kommun;Totalt antal brott;2015;Okt;53;638
Kungsör kommun;Totalt antal brott;2015;Nov;89;1072
Kungsör kommun;Totalt antal brott;2015;Dec;39;470
Kungälv kommun;Totalt antal brott;2015;Jan;365;858
Kungälv kommun;Totalt antal brott;2015;Feb;299;703
Kungälv kommun;Totalt antal brott;2015;Mar;328;771
Kungälv kommun;Totalt antal brott;2015;Apr;292;687
Kungälv kommun;Totalt antal brott;2015;Maj;458;1077
Kungälv kommun;Totalt antal brott;2015;Jun;435;1023
Kungälv kommun;Totalt antal brott;2015;Jul;465;1093
Kungälv kommun;Totalt antal brott;2015;Aug;436;1025
Kungälv kommun;Totalt antal brott;2015;Sep;363;853
Kungälv kommun;Totalt antal brott;2015;Okt;384;903
Kungälv kommun;Totalt antal brott;2015;Nov;353;830
Kungälv kommun;Totalt antal brott;2015;Dec;284;668
Kävlinge kommun;Totalt antal brott;2015;Jan;207;691
Kävlinge kommun;Totalt antal brott;2015;Feb;211;704
Kävlinge kommun;Totalt antal brott;2015;Mar;260;868
Kävlinge kommun;Totalt antal brott;2015;Apr;245;818
Kävlinge kommun;Totalt antal brott;2015;Maj;260;868
Kävlinge kommun;Totalt antal brott;2015;Jun;255;851
Kävlinge kommun;Totalt antal brott;2015;Jul;226;754
Kävlinge kommun;Totalt antal brott;2015;Aug;236;788
Kävlinge kommun;Totalt antal brott;2015;Sep;214;714
Kävlinge kommun;Totalt antal brott;2015;Okt;202;674
Kävlinge kommun;Totalt antal brott;2015;Nov;244;815
Kävlinge kommun;Totalt antal brott;2015;Dec;211;704
Köping kommun;Totalt antal brott;2015;Jan;254;997
Köping kommun;Totalt antal brott;2015;Feb;204;801
Köping kommun;Totalt antal brott;2015;Mar;216;848
Köping kommun;Totalt antal brott;2015;Apr;254;997
Köping kommun;Totalt antal brott;2015;Maj;331;1300
Köping kommun;Totalt antal brott;2015;Jun;246;966
Köping kommun;Totalt antal brott;2015;Jul;236;927
Köping kommun;Totalt antal brott;2015;Aug;261;1025
Köping kommun;Totalt antal brott;2015;Sep;207;813
Köping kommun;Totalt antal brott;2015;Okt;189;742
Köping kommun;Totalt antal brott;2015;Nov;239;938
Köping kommun;Totalt antal brott;2015;Dec;196;770
Laholm kommun;Totalt antal brott;2015;Jan;182;759
Laholm kommun;Totalt antal brott;2015;Feb;161;671
Laholm kommun;Totalt antal brott;2015;Mar;210;875
Laholm kommun;Totalt antal brott;2015;Apr;214;892
Laholm kommun;Totalt antal brott;2015;Maj;187;780
Laholm kommun;Totalt antal brott;2015;Jun;168;700
Laholm kommun;Totalt antal brott;2015;Jul;229;955
Laholm kommun;Totalt antal brott;2015;Aug;201;838
Laholm kommun;Totalt antal brott;2015;Sep;206;859
Laholm kommun;Totalt antal brott;2015;Okt;227;946
Laholm kommun;Totalt antal brott;2015;Nov;182;759
Laholm kommun;Totalt antal brott;2015;Dec;227;946
Landskrona kommun;Totalt antal brott;2015;Jan;493;1126
Landskrona kommun;Totalt antal brott;2015;Feb;477;1090
Landskrona kommun;Totalt antal brott;2015;Mar;539;1232
Landskrona kommun;Totalt antal brott;2015;Apr;553;1263
Landskrona kommun;Totalt antal brott;2015;Maj;675;1542
Landskrona kommun;Totalt antal brott;2015;Jun;629;1437
Landskrona kommun;Totalt antal brott;2015;Jul;625;1428
Landskrona kommun;Totalt antal brott;2015;Aug;689;1574
Landskrona kommun;Totalt antal brott;2015;Sep;598;1366
Landskrona kommun;Totalt antal brott;2015;Okt;648;1481
Landskrona kommun;Totalt antal brott;2015;Nov;589;1346
Landskrona kommun;Totalt antal brott;2015;Dec;566;1293
Laxå kommun;Totalt antal brott;2015;Jan;54;954
Laxå kommun;Totalt antal brott;2015;Feb;48;848
Laxå kommun;Totalt antal brott;2015;Mar;70;1237
Laxå kommun;Totalt antal brott;2015;Apr;102;1802
Laxå kommun;Totalt antal brott;2015;Maj;100;1767
Laxå kommun;Totalt antal brott;2015;Jun;84;1484
Laxå kommun;Totalt antal brott;2015;Jul;62;1095
Laxå kommun;Totalt antal brott;2015;Aug;103;1820
Laxå kommun;Totalt antal brott;2015;Sep;65;1148
Laxå kommun;Totalt antal brott;2015;Okt;64;1131
Laxå kommun;Totalt antal brott;2015;Nov;65;1148
Laxå kommun;Totalt antal brott;2015;Dec;51;901
Lekeberg kommun;Totalt antal brott;2015;Jan;30;404
Lekeberg kommun;Totalt antal brott;2015;Feb;28;377
Lekeberg kommun;Totalt antal brott;2015;Mar;36;485
Lekeberg kommun;Totalt antal brott;2015;Apr;33;444
Lekeberg kommun;Totalt antal brott;2015;Maj;27;364
Lekeberg kommun;Totalt antal brott;2015;Jun;32;431
Lekeberg kommun;Totalt antal brott;2015;Jul;23;310
Lekeberg kommun;Totalt antal brott;2015;Aug;40;539
Lekeberg kommun;Totalt antal brott;2015;Sep;35;471
Lekeberg kommun;Totalt antal brott;2015;Okt;45;606
Lekeberg kommun;Totalt antal brott;2015;Nov;33;444
Lekeberg kommun;Totalt antal brott;2015;Dec;40;539
Leksand kommun;Totalt antal brott;2015;Jan;83;543
Leksand kommun;Totalt antal brott;2015;Feb;66;432
Leksand kommun;Totalt antal brott;2015;Mar;72;471
Leksand kommun;Totalt antal brott;2015;Apr;53;347
Leksand kommun;Totalt antal brott;2015;Maj;54;353
Leksand kommun;Totalt antal brott;2015;Jun;85;556
Leksand kommun;Totalt antal brott;2015;Jul;58;379
Leksand kommun;Totalt antal brott;2015;Aug;79;517
Leksand kommun;Totalt antal brott;2015;Sep;64;419
Leksand kommun;Totalt antal brott;2015;Okt;66;432
Leksand kommun;Totalt antal brott;2015;Nov;76;497
Leksand kommun;Totalt antal brott;2015;Dec;88;576
Lerum kommun;Totalt antal brott;2015;Jan;305;763
Lerum kommun;Totalt antal brott;2015;Feb;229;573
Lerum kommun;Totalt antal brott;2015;Mar;339;848
Lerum kommun;Totalt antal brott;2015;Apr;291;728
Lerum kommun;Totalt antal brott;2015;Maj;327;818
Lerum kommun;Totalt antal brott;2015;Jun;217;543
Lerum kommun;Totalt antal brott;2015;Jul;188;470
Lerum kommun;Totalt antal brott;2015;Aug;258;645
Lerum kommun;Totalt antal brott;2015;Sep;215;538
Lerum kommun;Totalt antal brott;2015;Okt;392;981
Lerum kommun;Totalt antal brott;2015;Nov;290;725
Lerum kommun;Totalt antal brott;2015;Dec;252;630
Lessebo kommun;Totalt antal brott;2015;Jan;34;405
Lessebo kommun;Totalt antal brott;2015;Feb;40;477
Lessebo kommun;Totalt antal brott;2015;Mar;51;608
Lessebo kommun;Totalt antal brott;2015;Apr;66;787
Lessebo kommun;Totalt antal brott;2015;Maj;77;918
Lessebo kommun;Totalt antal brott;2015;Jun;105;1252
Lessebo kommun;Totalt antal brott;2015;Jul;79;942
Lessebo kommun;Totalt antal brott;2015;Aug;61;727
Lessebo kommun;Totalt antal brott;2015;Sep;44;525
Lessebo kommun;Totalt antal brott;2015;Okt;75;894
Lessebo kommun;Totalt antal brott;2015;Nov;48;572
Lessebo kommun;Totalt antal brott;2015;Dec;34;405
Lidingö kommun;Totalt antal brott;2015;Jan;208;453
Lidingö kommun;Totalt antal brott;2015;Feb;261;569
Lidingö kommun;Totalt antal brott;2015;Mar;264;575
Lidingö kommun;Totalt antal brott;2015;Apr;246;536
Lidingö kommun;Totalt antal brott;2015;Maj;288;628
Lidingö kommun;Totalt antal brott;2015;Jun;272;593
Lidingö kommun;Totalt antal brott;2015;Jul;517;1127
Lidingö kommun;Totalt antal brott;2015;Aug;267;582
Lidingö kommun;Totalt antal brott;2015;Sep;274;597
Lidingö kommun;Totalt antal brott;2015;Okt;305;665
Lidingö kommun;Totalt antal brott;2015;Nov;319;695
Lidingö kommun;Totalt antal brott;2015;Dec;317;691
Lidköping kommun;Totalt antal brott;2015;Jan;251;645
Lidköping kommun;Totalt antal brott;2015;Feb;285;733
Lidköping kommun;Totalt antal brott;2015;Mar;347;892
Lidköping kommun;Totalt antal brott;2015;Apr;372;957
Lidköping kommun;Totalt antal brott;2015;Maj;359;923
Lidköping kommun;Totalt antal brott;2015;Jun;354;910
Lidköping kommun;Totalt antal brott;2015;Jul;358;921
Lidköping kommun;Totalt antal brott;2015;Aug;303;779
Lidköping kommun;Totalt antal brott;2015;Sep;317;815
Lidköping kommun;Totalt antal brott;2015;Okt;362;931
Lidköping kommun;Totalt antal brott;2015;Nov;287;738
Lidköping kommun;Totalt antal brott;2015;Dec;320;823
Lilla Edet kommun;Totalt antal brott;2015;Jan;140;1068
Lilla Edet kommun;Totalt antal brott;2015;Feb;147;1122
Lilla Edet kommun;Totalt antal brott;2015;Mar;114;870
Lilla Edet kommun;Totalt antal brott;2015;Apr;170;1297
Lilla Edet kommun;Totalt antal brott;2015;Maj;110;839
Lilla Edet kommun;Totalt antal brott;2015;Jun;181;1381
Lilla Edet kommun;Totalt antal brott;2015;Jul;142;1084
Lilla Edet kommun;Totalt antal brott;2015;Aug;92;702
Lilla Edet kommun;Totalt antal brott;2015;Sep;112;855
Lilla Edet kommun;Totalt antal brott;2015;Okt;129;984
Lilla Edet kommun;Totalt antal brott;2015;Nov;110;839
Lilla Edet kommun;Totalt antal brott;2015;Dec;111;847
Lindesberg kommun;Totalt antal brott;2015;Jan;153;653
Lindesberg kommun;Totalt antal brott;2015;Feb;191;816
Lindesberg kommun;Totalt antal brott;2015;Mar;184;786
Lindesberg kommun;Totalt antal brott;2015;Apr;191;816
Lindesberg kommun;Totalt antal brott;2015;Maj;260;1110
Lindesberg kommun;Totalt antal brott;2015;Jun;235;1004
Lindesberg kommun;Totalt antal brott;2015;Jul;162;692
Lindesberg kommun;Totalt antal brott;2015;Aug;244;1042
Lindesberg kommun;Totalt antal brott;2015;Sep;215;918
Lindesberg kommun;Totalt antal brott;2015;Okt;204;871
Lindesberg kommun;Totalt antal brott;2015;Nov;198;846
Lindesberg kommun;Totalt antal brott;2015;Dec;200;854
Linköping kommun;Totalt antal brott;2015;Jan;1207;792
Linköping kommun;Totalt antal brott;2015;Feb;1161;762
Linköping kommun;Totalt antal brott;2015;Mar;1345;882
Linköping kommun;Totalt antal brott;2015;Apr;1378;904
Linköping kommun;Totalt antal brott;2015;Maj;1815;1191
Linköping kommun;Totalt antal brott;2015;Jun;1226;804
Linköping kommun;Totalt antal brott;2015;Jul;1202;789
Linköping kommun;Totalt antal brott;2015;Aug;1348;884
Linköping kommun;Totalt antal brott;2015;Sep;1388;911
Linköping kommun;Totalt antal brott;2015;Okt;1316;863
Linköping kommun;Totalt antal brott;2015;Nov;1347;884
Linköping kommun;Totalt antal brott;2015;Dec;1276;837
Ljungby kommun;Totalt antal brott;2015;Jan;176;638
Ljungby kommun;Totalt antal brott;2015;Feb;156;566
Ljungby kommun;Totalt antal brott;2015;Mar;179;649
Ljungby kommun;Totalt antal brott;2015;Apr;187;678
Ljungby kommun;Totalt antal brott;2015;Maj;189;685
